mfg,group,sub-group,product_line,product_number,description,url
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"Child's Face Mask, Disney(R), Ages 4-12",32856,", Brand:HALYARD*, UNSPSC Classification:42131606, Sterile:No, Color:White with DISNEY® Character Print, Name:Child's Face Mask, Disney(R), Ages 4-12, Type:Child Mask, Style:Pleat, Size:Child, Fluid Resistant:No, Fluid Protection:None, BFE (3):≥ 98%, SPLASH RESISTANCE (80,120,160):0, PFE (.1):≥ 99%, Items Per Box:75, Boxes Per Case:10, Items Per Case:750",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/childs-face-mask-disney.html
Halyard Health,Facial & Respiratory Protection,Protective Eyewear & Face Shields,HALYARD* Face Shield,41204,"Face Shield Type:Full-Length Clear Visor, 9.5 in., Brand:HALYARD*, UNSPSC Classification:42131707, Sterile:No, Natural Rubber Latex-Free:Yes, Name:HALYARD* Face Shield, Fluid Resistant:No, Resistant to Fogging:Yes, Product Type:Protective Eyewear, Use:For procedures and environments where risk of exposure to blood and/or bodily fluids through splashing is possible., Foam Band and Headband:Yes, Wearable with or without Glasses or Goggles:Yes, Clear for Maximum Visibility:Yes, Items Per Case:40",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/protective-eyewear-face-shields/face-shield.html
Halyard Health,Facial & Respiratory Protection,Protective Eyewear & Face Shields,HALYARD* Face Shield,41205,"Face Shield Type:Three-Quarter Length Clear Visor, 7.5 in., Brand:HALYARD*, UNSPSC Classification:42131707, Sterile:No, Natural Rubber Latex-Free:Yes, Name:HALYARD* Face Shield, Fluid Resistant:No, Resistant to Fogging:Yes, Product Type:Protective Eyewear, Use:For procedures and environments where risk of exposure to blood and/or bodily fluids through splashing is possible., Foam Band and Headband:Yes, Wearable with or without Glasses or Goggles:Yes, Clear for Maximum Visibility:Yes, Items Per Case:40",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/protective-eyewear-face-shields/face-shield.html
Halyard Health,Facial & Respiratory Protection,Protective Eyewear & Face Shields,"SAFEVIEW* Eyewear Assembled Glasses, Assorted Colors",SV50A,", Brand:SAFEVIEW*, UNSPSC Classification:42131707, Sterile:No, Natural Rubber Latex-Free:Yes, Color:Assorted, UK SKU:P00SV50A, Name:SAFEVIEW* Eyewear Assembled Glasses, Assorted Colors, Lightweight:Yes, Product Type:Protective Eyewear, Reusable Frames:Yes, Items Per Box:5, Boxes Per Case:10, Items Per Case:50",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/protective-eyewear-face-shields/safeview-eyewear-assembled-glasses-assorted-colors.html
Halyard Health,Facial & Respiratory Protection,Protective Eyewear & Face Shields,"SAFEVIEW* Eyewear Frames, Assorted Colors",SV100F,", Brand:SAFEVIEW*, UNSPSC Classification:42131707, Sterile:No, Natural Rubber Latex-Free:Yes, Color:Assorted, UK SKU:P0SV100F, Name:SAFEVIEW* Eyewear Frames, Assorted Colors, Lightweight:Yes, Product Type:Protective Eyewear, Reusable Frames:Yes, Items Per Box:10, Boxes Per Case:10, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/protective-eyewear-face-shields/safeview-eyewear-frames-asstd-colors.html
Halyard Health,Facial & Respiratory Protection,Protective Eyewear & Face Shields,SAFEVIEW* Eyewear Replacement Lenses,SV250L,", Brand:SAFEVIEW*, UNSPSC Classification:42131707, Sterile:No, Name:SAFEVIEW* Eyewear Replacement Lenses, Lightweight:Yes, Product Type:Protective Eyewear, Single Use:Yes, Use:For use in situations which may involve splashing or spraying, Items Per Box:10, Boxes Per Case:25, Items Per Case:250",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/protective-eyewear-face-shields/safeview-eyewear-replacement-lenses.html
Halyard Health,Facial & Respiratory Protection,Protective Eyewear & Face Shields,"FLUIDSHIELD* Level 2 Expanded Chamber Surgical Mask with SO SOFT* Lining, High Clarity WrapAround Visor",39124,", Brand:FLUIDSHIELD*, Sterile:No, Color:Blue and White, Level of Protection:Level 2, Name:FLUIDSHIELD* Level 2 Expanded Chamber Surgical Mask with SO SOFT* Lining-Yes-No, Type:Surgical, FLUIDSHIELD* :Yes, Style:Pouch, SO SOFT* Lining:Yes, SAFETY SEAL*:No, Size:Regular, Protection Visor Type:Wraparound Visor with Anti-Glare, Fluid Resistant:Yes, Fluid Protection:Moderate, ASTM F2100-11:Yes, ASTM Level of Protection:2, BFE (3):99.4%, SPLASH RESISTANCE (80,120,160):120, DELTA P:Pass, PFE (.1):98.7%, Items Per Box:25, Boxes Per Case:4, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/protective-eyewear-face-shields/fluidshield-level-2-expanded-chamber-surgical-mask-with-so-soft-lining-yes-yes.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,FLUIDSHIELD* Ported N95 Particulate Filter Respirator,99181,"SAFETY SEAL*:No, Size:Small, Brand:FLUIDSHIELD*, UNSPSC Classification:42131606, Sterile:No, Color:Orange, Type:Respirator, Level of Protection:Level 3, Name:FLUIDSHIELD* Ported N95 Particulate Filter Respirator, Type:Respirator, FLUIDSHIELD* :Yes, RHP Style:Pouch, SO SOFT* Lining:Yes, Ported:Yes, Fog Resistance:N/A, Fluid Resistant:Yes, RHP Fluid Protection:High, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:100, Boxes Per Case:1, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/fluidshield-ported-n95-particulate-filter-respirator.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,FLUIDSHIELD* Ported N95 Particulate Filter Respirator,99175,"SAFETY SEAL*:No, Size:Regular, Brand:FLUIDSHIELD*, UNSPSC Classification:42131606, Sterile:No, Color:Orange, Type:Respirator, Level of Protection:Level 3, Name:FLUIDSHIELD* Ported N95 Particulate Filter Respirator, Type:Respirator, FLUIDSHIELD* :Yes, RHP Style:Pouch, SO SOFT* Lining:Yes, Ported:Yes, Fog Resistance:N/A, Fluid Resistant:Yes, RHP Fluid Protection:High, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:100, Boxes Per Case:1, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/fluidshield-ported-n95-particulate-filter-respirator.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,FLUIDSHIELD* Ported N95 Particulate Filter Respirator,99184,"SAFETY SEAL*:Yes, Size:Small, Brand:FLUIDSHIELD*, UNSPSC Classification:42131606, Sterile:No, Color:Orange, Type:Respirator, Level of Protection:Level 3, Name:FLUIDSHIELD* Ported N95 Particulate Filter Respirator, Type:Respirator, FLUIDSHIELD* :Yes, RHP Style:Pouch, SO SOFT* Lining:Yes, Ported:Yes, Fog Resistance:N/A, Fluid Resistant:Yes, RHP Fluid Protection:High, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:100, Boxes Per Case:1, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/fluidshield-ported-n95-particulate-filter-respirator.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,FLUIDSHIELD* Ported N95 Particulate Filter Respirator,99178,"SAFETY SEAL*:Yes, Size:Regular, Brand:FLUIDSHIELD*, UNSPSC Classification:42131606, Sterile:No, Color:Orange, Type:Respirator, Level of Protection:Level 3, Name:FLUIDSHIELD* Ported N95 Particulate Filter Respirator, Type:Respirator, FLUIDSHIELD* :Yes, RHP Style:Pouch, SO SOFT* Lining:Yes, Ported:Yes, Fog Resistance:N/A, Fluid Resistant:Yes, RHP Fluid Protection:High, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:100, Boxes Per Case:1, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/fluidshield-ported-n95-particulate-filter-respirator.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,Qualitative Fit Test Kit,47950,", Brand:HALYARD*, UNSPSC Classification:42131606, Sterile:No, Name:Qualitative Fit Test Kit, UK SKU:P4795000, Fluid Resistant:No, Items Per Box:1, Boxes Per Case:1, Items Per Case:1",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/qualitative-fit-test-kit.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,Saccharin Solution,99003,", Brand:HALYARD*, UNSPSC Classification:42131606, Sterile:No, Name:Saccharin Solution, UK SKU:P9900300, Fluid Resistant:No, Items Per Box:2, Boxes Per Case:1, Items Per Case:2",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/saccharin-solutions-for-qualitative-fit-testing.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,Bitrex Solution,99009,", Brand:HALYARD*, UNSPSC Classification:42131606, Sterile:No, Name:Bitrex Solution, UK SKU:P9900900, Fluid Resistant:No, Items Per Box:2, Boxes Per Case:1, Items Per Case:2",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/bitrex-solutions-for-qualitative-fit-testing.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,Nebulizer,99018,", Brand:HALYARD*, UNSPSC Classification:42131606, Sterile:No, Name:Nebulizer, Fluid Resistant:No, Items Per Box:2, Boxes Per Case:1, Items Per Case:2",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/nebulizers-for-qualitative-fit-testing.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,Hood Assembly,99010,", Brand:HALYARD*, UNSPSC Classification:42131606, Sterile:No, Name:Hood Assembly, Fluid Resistant:No",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/hood-assembly.html
Halyard Health,Facial & Respiratory Protection,Qualitative Fit Test & Accessories,Hood Assembly,99015,", Brand:HALYARD*, UNSPSC Classification:42131606, Sterile:No, Name:Hood Assembly, Fluid Resistant:No",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/qualitative-fit-test-accessories/hood-assembly.html
Halyard Health,Protective Apparel,Patient Apparel,Patient Gown,69766,", UNSPSC Classification:42131504, Natural Rubber Latex-Free:Yes, Color:Blue, UK SKU:P6976620, Name:Patient Gown, Sterilization Method:N/A, Use Frequency:Single Use, Size:Universal, Closure:Ties, Coverage:Full, Packaging:Poly Bag, Units per Case:100",https://products.halyardhealth.com/infection-prevention/protective-apparel/patient-apparel/patient-gown.html
Halyard Health,Protective Apparel,Patient Apparel,Patient Robe,79002,", UNSPSC Classification:42131702, Natural Rubber Latex-Free:Yes, Color:Blue, UK SKU:P7900257, Name:Patient Robe, Sterilization Method:N/A, Use Frequency:Single Use, Size:Universal, Closure:None, Coverage:Full, Packaging:Poly Bag, Units per Case:50",https://products.halyardhealth.com/infection-prevention/protective-apparel/patient-apparel/patient-robe.html
Halyard Health,Protective Apparel,Patient Apparel,Patient Slippers,90947,", UNSPSC Classification:42131507, Natural Rubber Latex-Free:Yes, Color:Blue, Material:Terry Cloth, Name:Patient Slippers, Sterilization Method:N/A, Use Frequency:Single Use, Size:Universal, Traction Soles:Yes, Packaging:Poly Bag, Units per Case:48",https://products.halyardhealth.com/infection-prevention/protective-apparel/patient-apparel/patient-slippers.html
Halyard Health,Protective Apparel,Patient Apparel,Welcome Pack,90963,", UNSPSC Classification:53102606, Natural Rubber Latex-Free:Yes, UK SKU:P9096320, Name:Welcome Pack, Sterilization Method:N/A, Use Frequency:Single Use, Size:Universal, 1 Pair Slippers:Yes, Patient Robe:Yes, Shoe Bag:Yes, Bouffant Cap:Yes, Packaging:Poly Bag, Units per Case:20",https://products.halyardhealth.com/infection-prevention/protective-apparel/patient-apparel/welcome-pack.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Tri-Layer AAMI1 Isolation Gown,54100,"Size:Large, Color:Yellow, UK SKU:P5410007, Dimensions (in., Chest Width / Length / Sleeve:26 / 46 / 22.25, Brand:HALYARD*, UNSPSC Classification:42131612, Name:HALYARD* Tri-Layer AAMI1 Isolation Gown, Coverage:Full Coverage, Rating:AAMI Level 1, Fabric:3-Layer SMS, Back Gather:Yes, Recommended Areas of Use:Medical / Surgical Unit, Laundry, Housekeeping, Recommended Tasks:Patient Transport, Basic Patient Care, Expected Exposure to Fluids or Chemicals:Low, Seam Closure:Hot Melt Glued, Neck Closure:Tape-Tab, Cuff End:Elastic, Items Per Package:10, Packages Per Case:10 Poly Bags, Units per Case:100",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/halyard-tri-layer-aami1-isolation-gown.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Tri-Layer AAMI1 Isolation Gown,54101,"Size:X-Large, Color:Yellow, UK SKU:P5410107, Dimensions (in., Chest Width / Length / Sleeve:30 / 50 / 24.5, Brand:HALYARD*, UNSPSC Classification:42131612, Name:HALYARD* Tri-Layer AAMI1 Isolation Gown, Coverage:Full Coverage, Rating:AAMI Level 1, Fabric:3-Layer SMS, Back Gather:Yes, Recommended Areas of Use:Medical / Surgical Unit, Laundry, Housekeeping, Recommended Tasks:Patient Transport, Basic Patient Care, Expected Exposure to Fluids or Chemicals:Low, Seam Closure:Hot Melt Glued, Neck Closure:Tape-Tab, Cuff End:Elastic, Items Per Package:10, Packages Per Case:10 Poly Bags, Units per Case:100",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/halyard-tri-layer-aami1-isolation-gown.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Tri-Layer AAMI1 Isolation Gown,54110,"Size:Large, Color:Blue, UK SKU:P5411007, Dimensions (in., Chest Width / Length / Sleeve:26 / 46 / 22.25, Brand:HALYARD*, UNSPSC Classification:42131612, Name:HALYARD* Tri-Layer AAMI1 Isolation Gown, Coverage:Full Coverage, Rating:AAMI Level 1, Fabric:3-Layer SMS, Back Gather:Yes, Recommended Areas of Use:Medical / Surgical Unit, Laundry, Housekeeping, Recommended Tasks:Patient Transport, Basic Patient Care, Expected Exposure to Fluids or Chemicals:Low, Seam Closure:Hot Melt Glued, Neck Closure:Tape-Tab, Cuff End:Elastic, Items Per Package:10, Packages Per Case:10 Poly Bags, Units per Case:100",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/halyard-tri-layer-aami1-isolation-gown.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Tri-Layer AAMI1 Isolation Gown,54111,"Size:X-Large, Color:Blue, UK SKU:P5411107, Dimensions (in., Chest Width / Length / Sleeve:30 / 50 / 24.5, Brand:HALYARD*, UNSPSC Classification:42131612, Name:HALYARD* Tri-Layer AAMI1 Isolation Gown, Coverage:Full Coverage, Rating:AAMI Level 1, Fabric:3-Layer SMS, Back Gather:Yes, Recommended Areas of Use:Medical / Surgical Unit, Laundry, Housekeeping, Recommended Tasks:Patient Transport, Basic Patient Care, Expected Exposure to Fluids or Chemicals:Low, Seam Closure:Hot Melt Glued, Neck Closure:Tape-Tab, Cuff End:Elastic, Items Per Package:10, Packages Per Case:10 Poly Bags, Units per Case:100",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/halyard-tri-layer-aami1-isolation-gown.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Laminated Comfort Gown,46946,"Size:Large, Chest:27.6 in / 70.1 cm., Length:46 in. / 116.8 cm., Sleeve Length:20 in / 50.8 cm, Dimensions (in., Chest Width / Length / Sleeve:27 / 46 / 20, Brand:HALYARD*, UNSPSC Classification:42131612, Name:HALYARD* Laminated Comfort Gown, Coverage:Open Back, Rating:Not Rated, Fabric:Spunbond Film Laminate with Polyethylene Coating, Color:Blue, Expected Exposure to Fluids or Chemicals:Heavy in Front, Made in USA Label:No, Over the-Head Donning:Yes, Seam Closure:Ultra Sonic, Size/Name Label:No, Neck Loop for Hanging:No, Neck Closure:Over-the-Head, Cuff End:Thumb Hooks, Items Per Package:10, Packages Per Case:10 Poly Bags",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/laminated-comfort-gown.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Laminated Comfort Gown,46947,"Size:X-Large, Chest:28.5 in. / 72.4 cm., Length:48 in. / 121.9 cm., Sleeve Length:21 in / 53.3 cm, Dimensions (in., Chest Width / Length / Sleeve:28 / 48 / 21, Brand:HALYARD*, UNSPSC Classification:42131612, Name:HALYARD* Laminated Comfort Gown, Coverage:Open Back, Rating:Not Rated, Fabric:Spunbond Film Laminate with Polyethylene Coating, Color:Blue, Expected Exposure to Fluids or Chemicals:Heavy in Front, Made in USA Label:No, Over the-Head Donning:Yes, Seam Closure:Ultra Sonic, Size/Name Label:No, Neck Loop for Hanging:No, Neck Closure:Over-the-Head, Cuff End:Thumb Hooks, Items Per Package:10, Packages Per Case:10 Poly Bags",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/laminated-comfort-gown.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Over-the-Head Cover Gown,69105,"Size:Universal, Brand:HALYARD*, Name:HALYARD* Over-the-Head Cover Gown, Coverage:Open Back, Rating:Not Rated, Fabric:PP SB Film Laminate, Over the-Head Donning:Yes, Seam Closure:Ultrasonic Seam, Tie Waist:Yes, Cuff End:Thumb Hooks, Back Vent:Yes",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/halyard-over-the-head-cover-gown.html
Halyard Health,Protective Apparel,Protective Gowns,HALYARD* Over-the-Head Cover Gown,69106,"Size:X-Large, Brand:HALYARD*, Name:HALYARD* Over-the-Head Cover Gown, Coverage:Open Back, Rating:Not Rated, Fabric:PP SB Film Laminate, Over the-Head Donning:Yes, Seam Closure:Ultrasonic Seam, Tie Waist:Yes, Cuff End:Thumb Hooks, Back Vent:Yes",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/halyard-over-the-head-cover-gown.html
Halyard Health,Protective Apparel,Protective Gowns,"HALYARD* Tri-Layer AAMI Level 2 Over-the-Head Isolation Gown, Thumb Hooks and Elastic Cuffs",44715,"Size:Large, Fabric:Tri-Layer SMS, Color:Yellow, Cuff End:Thumb Hooks and Elastic Cuffs, Neck Closure:Over-the-Head, Brand:HALYARD*, Name:HALYARD* Tri-Layer AAMI Level 2 Over-the-Head Isolation Gown, Thumb Hooks and Elastic Cuffs, Rating:AAMI Level 2, Over the-Head Donning:Yes",https://products.halyardhealth.com/infection-prevention/protective-apparel/protective-gowns/halyard-tri-layer-aami-level-2-over-the-head-isolation-gown-thumb-hooks-and-elastic-cuffs.html
